season_name,match_id,player,team,possessions_with_buildup,xg_buildup,avg_xg_per_possession,total_touches_in_buildup,minutes_played,xg_buildup_per90
2023,3920410,Infren Da Conceição David Matola,Mozambique,4,0.207,0.041,15.0,475.0,0.039
2022/2023,3837827,Sergio Ramos García,Paris Saint-Germain,4,0.166,0.041,9.0,380.0,0.039
2023,3922241,Roberto Lopes,Cape Verde Islands,2,0.085,0.042,5.0,198.0,0.039
2022/2023,3837706,Franck Honorat,Stade Brestois,2,0.082,0.041,6.0,188.0,0.039
2022/2023,3838004,Lucas Perrin,Strasbourg,5,0.186,0.037,15.0,425.0,0.039
2023,3902967,Diana Carolina Ospina García Pineda,Colombia Women's,4,0.163,0.033,8.0,380.0,0.039
2023,3893809,Alanna Stephanie Kennedy,Australia Women's,6,0.333,0.042,26.0,776.0,0.039
2023,3906389,Caitlin Jade Foord,Australia Women's,4,0.197,0.039,15.0,470.0,0.038
2022/2023,3837727,Hugo Ekitike,Paris Saint-Germain,1,0.025,0.025,7.0,58.0,0.038
2022/2023,3837727,Neymar da Silva Santos Junior,Paris Saint-Germain,3,0.117,0.039,8.0,276.0,0.038
2023,3893787,Ria Percival,New Zealand Women's,2,0.083,0.041,3.0,194.0,0.038
2023,3920406,Lubambo Musonda,Zambia,5,0.107,0.021,9.0,255.0,0.038
2023,3893800,Lisa Boattin,Italy Women's,5,0.205,0.041,15.0,485.0,0.038
2023,3893795,Chengshu Wu,China PR Women's,4,0.149,0.037,7.0,356.0,0.038
2023,3893796,Sibulele Cecilia Holweni,South Africa Women's,2,0.077,0.039,7.0,184.0,0.038
2023,3922241,Kevin Lenini Gonçalves Pereira de Pina,Cape Verde Islands,3,0.124,0.041,11.0,297.0,0.038
2023,3920407,Riaan Hanamub,Namibia,1,0.038,0.038,1.0,91.0,0.038
2023,3920396,Mostafa Mohamed Ahmed Abdallah,Egypt,2,0.119,0.04,3.0,285.0,0.038
2022/2023,3837963,Marcos Aoás Corrêa,Paris Saint-Germain,2,0.08,0.04,5.0,186.0,0.038
2023,3893828,Chengshu Wu,China PR Women's,2,0.077,0.039,5.0,184.0,0.038
2022/2023,3837695,Alban Lafont,Nantes,3,0.109,0.036,5.0,258.0,0.038
2022/2023,3837747,Alexis Alejandro Sánchez Sánchez,Marseille,4,0.166,0.033,8.0,390.0,0.038
2023,3922242,Nicolas Jackson,Senegal,2,0.045,0.023,6.0,108.0,0.038
2023,3920386,Saúl Basilio Coco-Bassey Oubiña,Equatorial Guinea,3,0.117,0.039,7.0,279.0,0.038
2022/2023,3837680,Wissam Ben Yedder,AS Monaco,1,0.04,0.04,4.0,96.0,0.038
2023,3893806,Martha Tembo,Zambia Women's,3,0.167,0.042,4.0,392.0,0.038
2022/2023,3837727,Gianluigi Donnarumma,Paris Saint-Germain,2,0.075,0.037,3.0,178.0,0.038
2023,3893814,Barbara Bonansea,Italy Women's,2,0.098,0.024,8.0,232.0,0.038
2023,3922658,Percy Tau,South Africa,3,0.106,0.035,12.0,252.0,0.038
2023,3893818,María Catalina Usme Pineda,Colombia Women's,3,0.167,0.042,10.0,392.0,0.038
2023,3893799,Kathrin Julia Hendrich,Germany Women's,3,0.123,0.041,10.0,294.0,0.038
2023,3901797,Jonna Ann-Charlotte Andersson,Sweden Women's,5,0.348,0.05,20.0,826.0,0.038
2023,3893818,Sara Däbritz,Germany Women's,3,0.118,0.039,8.0,282.0,0.038
2023,3922240,Marwan Attia Fahim Ghallab,Egypt,4,0.173,0.035,10.0,410.0,0.038
2023,3893818,Linda Lizeth Caicedo Alegría,Colombia Women's,2,0.121,0.04,9.0,285.0,0.038
2023,3877072,Jordi Alba Ramos,Inter Miami,7,0.323,0.04,19.0,760.0,0.038
2023,3901736,Stine Ballisager Pedersen,Denmark Women's,3,0.118,0.039,10.0,282.0,0.038
2022/2023,3837747,Valentin Rongier,Marseille,7,0.31,0.039,27.0,752.0,0.037
2023,3901736,Janni Thomsen,Denmark Women's,4,0.153,0.038,6.0,372.0,0.037
2023,3920386,Basilio Ndong Owono Nchamaaa,Equatorial Guinea,3,0.117,0.039,10.0,282.0,0.037
2023,3893795,Shuang Wang,China PR Women's,1,0.021,0.021,4.0,52.0,0.037
2022/2023,3837650,Maxime Gonalons,Clermont Foot,4,0.138,0.035,9.0,336.0,0.037
2023,3877090,Benjamin Cremaschi,Inter Miami,1,0.03,0.03,2.0,73.0,0.037
2023,3922242,Simon Adingra,Côte d'Ivoire,1,0.023,0.023,2.0,56.0,0.037
2023,3920403,Babacar Niasse,Mauritania,7,0.271,0.039,10.0,658.0,0.037
2023,3922837,Gomolemo Grant Kekana,South Africa,4,0.18,0.045,18.0,436.0,0.037
2022/2023,3837818,Abdallah Dipo Sima,Angers,1,0.032,0.032,2.0,79.0,0.037
2023,3922242,Max-Alain Gradel,Côte d'Ivoire,1,0.024,0.024,3.0,58.0,0.037
2023,3893806,Barbra Banda,Zambia Women's,3,0.161,0.04,6.0,396.0,0.037
2023,3893814,Cecilia Salvai,Italy Women's,4,0.235,0.039,18.0,570.0,0.037
2023,3923880,Sphephelo S''Miso Sithole,South Africa,5,0.191,0.038,9.0,465.0,0.037
2023,3902240,Irene Paredes Hernandez,Spain Women's,7,0.387,0.048,14.0,936.0,0.037
2023,3922238,Ademola Lookman,Nigeria,2,0.082,0.041,4.0,200.0,0.037
2023,3893795,Jiahui Lou,China PR Women's,3,0.091,0.03,6.0,222.0,0.037
2023,3920392,Kouakou Herve Koffi,Burkina Faso,3,0.12,0.04,5.0,291.0,0.037
2023,3893800,Chiara Beccari,Italy Women's,2,0.078,0.039,4.0,188.0,0.037
2023,3893834,Carolina Arias Vidal,Colombia Women's,4,0.187,0.037,9.0,450.0,0.037
2023,3920409,Jonas Asvedo Mendes,Guinea-Bissau,2,0.077,0.039,2.0,188.0,0.037
2023,3920392,Issoufou Dayo,Burkina Faso,3,0.123,0.041,4.0,297.0,0.037
2023,3893802,Hye-Ri Kim,Korea Republic Women's,2,0.076,0.038,2.0,184.0,0.037
2023,3901797,Sophia Olivia Smith,United States Women's,8,0.465,0.052,16.0,1125.0,0.037
2023,3920391,Amadou Haïdara,Mali,3,0.105,0.035,11.0,255.0,0.037
2023,3920398,Oumar Diakité,Côte d'Ivoire,1,0.007,0.007,6.0,18.0,0.037
2023,3920386,Federico Bikoro Akieme Nchama,Equatorial Guinea,3,0.117,0.039,9.0,285.0,0.037
2023,3893788,Ellie Madison Carpenter,Australia Women's,2,0.101,0.034,7.0,252.0,0.036
2022/2023,3837859,Maxime Dupé,Toulouse,2,0.072,0.036,2.0,180.0,0.036
2022/2023,3837650,Muhammed Cham Saracevic,Clermont Foot,4,0.114,0.028,10.0,288.0,0.036
2023,3920414,Deivi Miguel Vieira,Angola,2,0.045,0.022,4.0,112.0,0.036
2022/2023,3837695,Pedro Chirivella Burgos,Nantes,5,0.214,0.036,29.0,540.0,0.036
2023,3904629,Mary Boio Fowler,Australia Women's,2,0.077,0.038,4.0,190.0,0.036
2023,3893797,Lieke Martens,Netherlands Women's,2,0.075,0.038,4.0,188.0,0.036
2023,3877170,DeAndre Yedlin,Inter Miami,4,0.121,0.03,11.0,300.0,0.036
2022/2023,3837963,Danilo Luís Hélio Pereira,Paris Saint-Germain,4,0.123,0.031,8.0,304.0,0.036
2023,3920403,Jonathan Buatu Mananga,Angola,3,0.14,0.035,7.0,352.0,0.036
2022/2023,3837727,Sergio Ramos García,Paris Saint-Germain,2,0.075,0.037,3.0,184.0,0.036
2023,3893808,Emily Ann Fox,United States Women's,1,0.039,0.039,1.0,97.0,0.036
2023,3901797,Emma Stina Blackstenius,Sweden Women's,2,0.133,0.044,5.0,333.0,0.036
2023,3893790,Chiamaka Cynthia Nnadozie,Nigeria Women's,2,0.08,0.04,3.0,198.0,0.036
2022/2023,3837680,Gianluigi Donnarumma,Paris Saint-Germain,2,0.072,0.036,3.0,182.0,0.036
2023,3920414,Joaquim Marcos Cunga Balanga,Angola,1,0.039,0.039,2.0,96.0,0.036
2023,3893818,Carolina Arias Vidal,Colombia Women's,2,0.075,0.038,5.0,186.0,0.036
2022/2023,3837785,Kylian Mbappé Lottin,Paris Saint-Germain,1,0.036,0.036,4.0,90.0,0.036
2023,3893788,Cortnee Brooke Vine,Australia Women's,1,0.03,0.03,4.0,74.0,0.036
2023,3893817,Catherine Joan Bott,New Zealand Women's,2,0.117,0.039,8.0,291.0,0.036
2023,3920415,Sidi Bouna Sidi Amar,Mauritania,4,0.126,0.032,11.0,316.0,0.036
2023,3922356,Gedeon Kalulu Kyatengwa,Congo DR,2,0.069,0.035,6.0,174.0,0.036
2022/2023,3837727,Nordi Mukiele Mulere,Paris Saint-Germain,2,0.075,0.037,2.0,186.0,0.036
2023,3922241,Logan Costa,Cape Verde Islands,3,0.118,0.039,5.0,297.0,0.036
2023,3920390,Riyad Mahrez,Algeria,2,0.077,0.038,2.0,194.0,0.036
2023,3893817,Géraldine Reuteler,Switzerland Women's,2,0.057,0.028,6.0,140.0,0.036
2023,3893825,Sherly Jeudy,Haiti Women's,3,0.115,0.038,9.0,285.0,0.036
2023,3920408,Willy Boly,Côte d'Ivoire,3,0.096,0.032,8.0,246.0,0.035
2023,3893801,Carina Alicia Baltrip-Reyes,Panama Women's,2,0.076,0.038,3.0,194.0,0.035
2023,3877090,Giorgio Chiellini,LAFC,1,0.02,0.02,4.0,52.0,0.035
2022/2023,3837683,Mikkel Desler,Toulouse,5,0.177,0.035,16.0,450.0,0.035
2023,3920397,Emilio Nsue López,Equatorial Guinea,1,0.032,0.032,2.0,83.0,0.035
2023,3893810,Telma Raquel Velosa Encarnação,Portugal Women's,1,0.027,0.027,5.0,71.0,0.035
2022/2023,3837706,Noah Fadiga,Stade Brestois,1,0.027,0.027,2.0,70.0,0.035
2023,3893795,Pernille Mosegaard Harder,Denmark Women's,2,0.075,0.038,8.0,192.0,0.035
2023,3920392,Issa Kabore,Burkina Faso,5,0.189,0.038,14.0,490.0,0.035
2023,3920387,Steven Moreira,Cape Verde Islands,3,0.117,0.039,7.0,297.0,0.035
2023,3922321,Zito André Sebastião Luvumbo,Angola,1,0.011,0.011,2.0,29.0,0.035
2023,3922837,Calvin Bassey Ughelumba,Nigeria,5,0.232,0.046,18.0,605.0,0.035
2023,3893803,Hannah Wilkinson,New Zealand Women's,2,0.072,0.036,5.0,188.0,0.035
2023,3877194,Noah Allen,Inter Miami,1,0.026,0.026,2.0,66.0,0.035
2022/2023,3837938,Khéphren Thuram-Ulien,OGC Nice,4,0.143,0.036,17.0,364.0,0.035
2023,3901833,Fatima Zahra Tagnaout,Morocco Women's,1,0.025,0.025,1.0,63.0,0.035
2023,3877170,Kamal Miller,Inter Miami,7,0.256,0.037,22.0,665.0,0.035
2022/2023,3837859,Anthony Rouault,Toulouse,2,0.072,0.036,5.0,184.0,0.035
2023,3920392,Edmond Fayçal Tapsoba,Burkina Faso,3,0.113,0.038,5.0,291.0,0.035
2023,3922321,Calvin Bassey Ughelumba,Nigeria,4,0.148,0.037,11.0,384.0,0.035
2023,3920398,Samuel Chimerenka Chukwueze,Nigeria,2,0.056,0.028,4.0,142.0,0.035
2022/2023,3837717,Mateus Cardoso Lemos Martins,Lyon,2,0.057,0.029,4.0,148.0,0.035
2022/2023,3837706,Marco Bizot,Stade Brestois,3,0.11,0.037,4.0,282.0,0.035
2023,3893828,Linyan Zhang,China PR Women's,2,0.073,0.036,9.0,190.0,0.035
2023,3902240,Jennifer Hermoso Fuentes,Spain Women's,9,0.456,0.046,20.0,1190.0,0.035
2022/2023,3837706,Lilian Brassier,Stade Brestois,3,0.11,0.037,6.0,279.0,0.035
2022/2023,3837706,Jean-Kevin Duverne,Stade Brestois,3,0.109,0.036,9.0,279.0,0.035
2022/2023,3837727,Marcos Aoás Corrêa,Paris Saint-Germain,2,0.071,0.036,3.0,186.0,0.035
2023,3901735,Ashleigh Plumptre,Nigeria Women's,6,0.331,0.047,18.0,854.0,0.035
2023,3922240,Mohamed Naser Elsayed Elneny,Egypt,4,0.175,0.044,10.0,444.0,0.035
2022/2023,3837827,Adrien Truffert,Rennes,1,0.029,0.029,4.0,73.0,0.035
2023,3920409,Carlos Mendes Gomes,Guinea-Bissau,2,0.038,0.019,4.0,98.0,0.035
2023,3893824,Chiamaka Cynthia Nnadozie,Nigeria Women's,1,0.034,0.034,1.0,88.0,0.035
2023,3920406,Fashion Sakala,Zambia,2,0.058,0.029,5.0,148.0,0.035
2023,3902968,Kadidiatou Diani,France Women's,1,0.097,0.049,2.0,248.0,0.035
2023,3893802,Seo-Yeon Shim,Korea Republic Women's,1,0.034,0.034,1.0,86.0,0.035
2023,3893822,Jennifer Hermoso Fuentes,Spain Women's,5,0.177,0.035,15.0,455.0,0.035
2023,3893808,Sophia Olivia Smith,United States Women's,3,0.144,0.036,11.0,380.0,0.034
2022/2023,3837928,Kylian Mbappé Lottin,Paris Saint-Germain,3,0.104,0.035,13.0,276.0,0.034
2022/2023,3837695,Nicolas Pallois,Nantes,4,0.135,0.034,13.0,360.0,0.034
2023,3893795,Rui Zhang,China PR Women's,3,0.108,0.036,8.0,285.0,0.034
2023,3922241,João Paulo Moreira Fernandes,Cape Verde Islands,5,0.189,0.038,15.0,500.0,0.034
2023,3920394,Selim Amallah,Morocco,2,0.053,0.026,8.0,138.0,0.034
2023,3920416,Percy Tau,South Africa,3,0.104,0.035,8.0,276.0,0.034
2022/2023,3837706,Haris Belkebla,Stade Brestois,4,0.131,0.033,13.0,348.0,0.034
2023,3922837,Oluwasemilogo Adesewo Ibidapo Ajayi,Nigeria,6,0.262,0.044,13.0,690.0,0.034
2023,3922356,Lionel Mpasi-Nzau,Congo DR,2,0.069,0.035,6.0,186.0,0.034
2023,3920399,João Paulo Moreira Fernandes,Cape Verde Islands,4,0.141,0.035,13.0,372.0,0.034
2023,3920406,Tresford Lawrence Mulenga,Zambia,1,0.034,0.034,1.0,90.0,0.034
2023,3893801,Katherine Lineth Castillo Macías,Panama Women's,4,0.148,0.037,6.0,392.0,0.034
2023,3893816,Emily Masiel Cedeño Coba,Panama Women's,3,0.109,0.036,8.0,288.0,0.034
2023,3893816,Katherine Lineth Castillo Macías,Panama Women's,4,0.145,0.036,5.0,388.0,0.034
2023,3877170,Serhiy Kryvtsov,Inter Miami,6,0.21,0.035,25.0,564.0,0.034
2023,3893831,Thembi Kgatlana,South Africa Women's,2,0.077,0.038,10.0,206.0,0.034
2023,3893834,Salma Amani,Morocco Women's,1,0.01,0.01,1.0,27.0,0.034
2023,3920417,Kamory Doumbia,Mali,2,0.03,0.015,6.0,80.0,0.034
2023,3893818,Lady Patricia Andrade Rodríguez,Colombia Women's,1,0.019,0.019,2.0,51.0,0.034
2023,3893788,Katrina Gorry,Australia Women's,1,0.071,0.036,2.0,188.0,0.034
2023,3922838,Yoane Wissa,Congo DR,1,0.026,0.026,2.0,68.0,0.034
2022/2023,3837963,Kylian Mbappé Lottin,Paris Saint-Germain,1,0.034,0.034,2.0,91.0,0.034
2023,3922237,Petrus Shitembi,Namibia,1,0.013,0.013,1.0,34.0,0.034
2023,3920398,Ousmane Diomande,Côte d'Ivoire,3,0.109,0.036,11.0,294.0,0.033
2023,3893805,María Paula Coto González,Costa Rica Women's,1,0.032,0.032,1.0,89.0,0.033
2023,3902968,Onema Grace Geyoro,France Women's,2,0.093,0.047,5.0,256.0,0.033
2022/2023,3838004,Habibou Mouhamadou Diallo,Strasbourg,3,0.096,0.032,6.0,258.0,0.033
2023,3893830,Romina Stefania Núñez,Argentina Women's,1,0.035,0.035,2.0,93.0,0.033
2023,3923880,Thapelo James Morena,South Africa,1,0.026,0.026,5.0,71.0,0.033
2023,3893802,María Catalina Usme Pineda,Colombia Women's,2,0.069,0.035,3.0,188.0,0.033
2023,3920415,Houssem Aouar,Algeria,2,0.034,0.017,4.0,94.0,0.033
2023,3877090,Jordi Alba Ramos,Inter Miami,3,0.089,0.03,13.0,240.0,0.033
2023,3920390,Jacinto Muondo Dala,Angola,2,0.064,0.032,5.0,172.0,0.033
2022/2023,3837747,Jonathan Clauss,Marseille,7,0.269,0.034,28.0,736.0,0.033
2022/2023,3837963,Marco Verratti,Paris Saint-Germain,1,0.034,0.034,2.0,93.0,0.033
2023,3923881,Stanley Bobo Nwabali,Nigeria,2,0.068,0.034,6.0,188.0,0.033
2022/2023,3837752,Youssouf Koné,AC Ajaccio,4,0.104,0.026,9.0,284.0,0.033
2023,3920414,Issoufou Dayo,Burkina Faso,2,0.069,0.034,3.0,190.0,0.033
2023,3893834,Jorelyn Andrea Daniela Carabalí Martínez,Colombia Women's,3,0.146,0.037,12.0,396.0,0.033
2023,3906389,Ellie Madison Carpenter,Australia Women's,1,0.027,0.027,2.0,73.0,0.033
2023,3902967,Lucy Bronze,England Women's,3,0.109,0.036,12.0,294.0,0.033
2022/2023,3837706,Christophe Hérelle,Stade Brestois,1,0.022,0.022,3.0,61.0,0.033
2023,3893806,Mary Wilombe,Zambia Women's,1,0.022,0.022,3.0,59.0,0.033
2023,3922837,Frank Onyeka,Nigeria,1,0.037,0.037,1.0,101.0,0.033
2022/2023,3837695,Dennis Appiah,Nantes,2,0.067,0.033,5.0,182.0,0.033
2023,3893800,Cecilia Salvai,Italy Women's,2,0.068,0.034,7.0,188.0,0.033
2023,3902967,Ana María Guzmán Zapata,Colombia Women's,6,0.22,0.031,21.0,595.0,0.033
2023,3893800,Elena Linari,Italy Women's,2,0.068,0.034,12.0,186.0,0.033
2023,3922321,Ademola Lookman,Nigeria,3,0.103,0.034,6.0,282.0,0.033
2023,3920418,Samuel Moutoussamy,Congo DR,1,0.034,0.034,4.0,92.0,0.033
2023,3920385,Mostafa Mohamed Ahmed Abdallah,Egypt,3,0.099,0.033,4.0,270.0,0.033
2022/2023,3837928,Gianluigi Donnarumma,Paris Saint-Germain,2,0.083,0.028,3.0,222.0,0.033
2023,3893818,Manuela Vanegas Cataño,Colombia Women's,4,0.174,0.035,8.0,490.0,0.032
2023,3893809,Caitlin Jade Foord,Australia Women's,2,0.068,0.034,6.0,192.0,0.032
2023,3893815,Kenza Dali,France Women's,6,0.243,0.03,13.0,688.0,0.032
2022/2023,3837885,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,4,0.124,0.031,20.0,352.0,0.032
2023,3922237,Absalom Iimbondi,Namibia,2,0.048,0.024,3.0,134.0,0.032
2023,3920389,Christopher Wooh,Cameroon,2,0.052,0.026,6.0,148.0,0.032
2023,3893821,Mary Boio Fowler,Australia Women's,1,0.065,0.032,4.0,180.0,0.032
2023,3893818,Svenja Huth,Germany Women's,2,0.075,0.038,5.0,208.0,0.032
2023,3893809,Antionette Oyedupe Payne,Nigeria Women's,4,0.124,0.031,9.0,352.0,0.032
2023,3920415,Bodda Mouhsine,Mauritania,4,0.141,0.035,5.0,400.0,0.032
2023,3877170,Josef Alexander Martínez Mencia,Inter Miami,1,0.026,0.026,4.0,75.0,0.032
2023,3923881,Temitayo Olufisayo Olaoluwa Aina,Nigeria,2,0.068,0.034,3.0,190.0,0.032
2023,3893815,Selma Bacha,France Women's,4,0.236,0.034,15.0,672.0,0.032
2023,3920414,Kouakou Herve Koffi,Burkina Faso,4,0.134,0.033,6.0,380.0,0.032
2023,3922241,Guessouma Fofana,Mauritania,2,0.045,0.023,3.0,128.0,0.032
2023,3922356,Meschak Elia,Congo DR,1,0.02,0.02,3.0,56.0,0.032
2022/2023,3837885,Ruslan Malinovskiy,Marseille,6,0.17,0.028,12.0,480.0,0.032
2023,3922837,Temitayo Olufisayo Olaoluwa Aina,Nigeria,7,0.302,0.043,18.0,861.0,0.032
2023,3893803,Elizabeth Doon Hassett,New Zealand Women's,1,0.017,0.017,1.0,48.0,0.032
2023,3923881,William Troost-Ekong,Nigeria,2,0.068,0.034,2.0,190.0,0.032
2023,3922242,Obite Evan Ndicka,Côte d'Ivoire,4,0.166,0.041,7.0,464.0,0.032
2023,3893795,Linyan Zhang,China PR Women's,6,0.2,0.033,15.0,564.0,0.032
2023,3893810,Thị Thảo Thái,Vietnam Women's,3,0.098,0.033,5.0,276.0,0.032
2022/2023,3837650,Elbasan Rashani,Clermont Foot,4,0.114,0.028,15.0,320.0,0.032
2022/2023,3837785,Benoît Guy Robert Costil,Auxerre,3,0.092,0.031,5.0,264.0,0.032
2023,3920393,Youssef Msakni,Tunisia,1,0.033,0.033,4.0,95.0,0.032
2023,3922837,Ronwen Williams,South Africa,3,0.135,0.045,4.0,375.0,0.032
2022/2023,3837938,Terem Igobor Moffi,OGC Nice,1,0.029,0.029,2.0,82.0,0.032
2023,3901736,Emily Louise van Egmond,Australia Women's,1,0.028,0.028,1.0,78.0,0.032
2023,3920411,Kevin Lenini Gonçalves Pereira de Pina,Cape Verde Islands,1,0.026,0.026,2.0,72.0,0.032
2023,3877170,Benjamin Cremaschi,Inter Miami,6,0.2,0.033,19.0,570.0,0.032
2023,3920398,Oluwasemilogo Adesewo Ibidapo Ajayi,Nigeria,1,0.034,0.034,3.0,98.0,0.032
2023,3893800,María Florencia Bonsegundo,Argentina Women's,2,0.067,0.033,6.0,194.0,0.031
2023,3893805,Fabiola Villalobos Morales,Costa Rica Women's,1,0.032,0.032,8.0,93.0,0.031
2023,3902968,Maëlle Lakrar,France Women's,1,0.09,0.045,2.0,264.0,0.031
2023,3920415,Rayan Aït Nouri,Algeria,6,0.227,0.032,14.0,665.0,0.031
2022/2023,3837998,Nuno Miguel da Costa Jóia,Auxerre,4,0.117,0.029,11.0,336.0,0.031
2023,3920384,Seko Fofana,Côte d'Ivoire,2,0.064,0.032,4.0,186.0,0.031
2022/2023,3837683,Rasmus Nicolaisen,Toulouse,1,0.016,0.016,2.0,47.0,0.031
2023,3893803,Jacqueline Anne Hand,New Zealand Women's,4,0.129,0.032,7.0,372.0,0.031
2023,3893820,Alicia Balicoco Barker,Philippines Women's,1,0.018,0.018,1.0,54.0,0.031
2023,3893810,Thu Trần Thị,Vietnam Women's,3,0.092,0.031,3.0,270.0,0.031
2023,3923880,Nkosinathi Sibisi,South Africa,4,0.167,0.042,13.0,488.0,0.031
2023,3902239,Emma Stina Blackstenius,Sweden Women's,1,0.034,0.034,2.0,99.0,0.031
2023,3893809,Michelle Alozie,Nigeria Women's,1,0.033,0.033,1.0,96.0,0.031
2022/2023,3837752,Vincent Marchetti,AC Ajaccio,4,0.121,0.03,7.0,356.0,0.031
2023,3893805,Mariana De Los Angeles Benavidez,Costa Rica Women's,1,0.032,0.032,8.0,95.0,0.031
2023,3920386,Pablo Ganet Cómitre,Equatorial Guinea,2,0.05,0.025,2.0,146.0,0.031
2022/2023,3837650,Vivaldo Borges dos Santos Neto,Clermont Foot,2,0.059,0.029,8.0,172.0,0.031
2023,3920393,Montassar Omar Talbi,Tunisia,1,0.033,0.033,1.0,96.0,0.031
2023,3904629,Ellie Madison Carpenter,Australia Women's,1,0.032,0.032,2.0,95.0,0.031
2023,3920384,Marcelo Amado Djaló Taritolay,Guinea-Bissau,2,0.06,0.03,5.0,176.0,0.031
2023,3893805,Melissa Herrera Monge,Costa Rica Women's,1,0.032,0.032,2.0,93.0,0.031
2023,3920419,Miguel Changa Chaiwa,Zambia,4,0.128,0.032,12.0,372.0,0.031
2023,3922241,Jamiro Gregory Monteiro Alvarenga,Cape Verde Islands,4,0.172,0.034,7.0,500.0,0.031
2023,3922659,Lassine Sinayoko,Mali,2,0.059,0.03,7.0,174.0,0.031
2023,3901735,Georgia Stanway,England Women's,3,0.125,0.042,4.0,366.0,0.031
2023,3906390,Lauren Hemp,England Women's,1,0.036,0.036,2.0,102.0,0.031
2023,3893787,Elizabeth Doon Hassett,New Zealand Women's,2,0.068,0.034,4.0,196.0,0.031
2023,3920412,Nampalys Mendy,Senegal,1,0.033,0.033,1.0,95.0,0.031
2023,3893787,Malia Grace Steinmetz,New Zealand Women's,4,0.134,0.033,8.0,396.0,0.03
2023,3893795,Rikke Læntver Sevecke,Denmark Women's,4,0.126,0.032,5.0,384.0,0.03
2022/2023,3837752,Mohamed Youssouf,AC Ajaccio,4,0.121,0.03,16.0,360.0,0.03
2023,3893824,Osinachi Marvis Ohale,Nigeria Women's,3,0.09,0.03,13.0,270.0,0.03
2022/2023,3837876,Leny Yoro,Lille,2,0.052,0.026,4.0,156.0,0.03
2023,3893812,Thembi Kgatlana,South Africa Women's,1,0.027,0.027,4.0,82.0,0.03
2023,3920399,Edmilson Gabriel Dove,Mozambique,2,0.063,0.031,3.0,188.0,0.03
2023,3893795,Qiaozhu Chen,China PR Women's,3,0.095,0.032,8.0,285.0,0.03
2023,3893800,Manuela Giugliano,Italy Women's,4,0.124,0.031,11.0,372.0,0.03
2023,3877090,Serhiy Kryvtsov,Inter Miami,1,0.03,0.03,6.0,91.0,0.03
2023,3893827,Bích Thùy Nguyễn Thị,Vietnam Women's,2,0.04,0.02,3.0,118.0,0.03
2023,3902967,Manuela Vanegas Cataño,Colombia Women's,3,0.098,0.033,7.0,291.0,0.03
2023,3920393,Anis Ben Slimane,Tunisia,1,0.027,0.027,2.0,82.0,0.03
2023,3893800,Giulia Dragoni,Italy Women's,2,0.055,0.027,6.0,162.0,0.03
2023,3922240,Ahmed Elsayed Ali Elsayed Hegazy,Egypt,3,0.127,0.042,7.0,384.0,0.03
2023,3920396,Mohamed Naser Elsayed Elneny,Egypt,2,0.044,0.022,3.0,134.0,0.03
2023,3922242,Jean-Philippe Krasso,Côte d'Ivoire,1,0.024,0.024,1.0,70.0,0.03
2023,3893821,Jessie Alexandra Fleming,Canada Women's,2,0.065,0.032,7.0,194.0,0.03
2022/2023,3837752,Mohamed Youcef Belaïli,AC Ajaccio,2,0.054,0.027,7.0,164.0,0.03
2022/2023,3837771,Thierno Balde,Troyes,1,0.024,0.024,3.0,71.0,0.03
2023,3893794,Nérilia Mondesir,Haiti Women's,1,0.03,0.03,1.0,91.0,0.03
2023,3893816,Carina Alicia Baltrip-Reyes,Panama Women's,4,0.113,0.028,10.0,344.0,0.03
2023,3920399,Deroy Duarte,Cape Verde Islands,1,0.025,0.025,10.0,76.0,0.03
2023,3877170,Ian Murphy,Cincinnati,1,0.031,0.031,1.0,93.0,0.03
2023,3893828,Qiaozhu Chen,China PR Women's,3,0.097,0.032,5.0,294.0,0.03
2023,3893788,Louise Quinn,Republic of Ireland Women's,1,0.03,0.03,1.0,89.0,0.03
2023,3893796,Kholosa Biyana,South Africa Women's,2,0.063,0.032,3.0,190.0,0.03
2023,3920412,Krépin Diatta,Senegal,1,0.031,0.031,1.0,94.0,0.03
2022/2023,3837752,Mounaim El Idrissy,AC Ajaccio,2,0.047,0.024,4.0,146.0,0.029
2023,3920399,Jamiro Gregory Monteiro Alvarenga,Cape Verde Islands,1,0.025,0.025,4.0,78.0,0.029
2023,3920415,Omaré Gassama,Mauritania,2,0.063,0.031,3.0,196.0,0.029
2023,3893793,Aoba Fujino,Japan Women's,1,0.024,0.024,2.0,76.0,0.029
2022/2023,3837659,Nuno Mendes,Paris Saint-Germain,2,0.057,0.029,4.0,180.0,0.029
2023,3893816,Marta Alexandra Cox Villarreal,Panama Women's,4,0.124,0.031,7.0,388.0,0.029
2023,3893823,Hellen Nga''ndwe Chanda,Zambia Women's,1,0.032,0.032,2.0,97.0,0.029
2023,3893834,Khadija Er-Rmichi,Morocco Women's,1,0.031,0.031,2.0,95.0,0.029
2023,3923880,Siyanda Xulu,South Africa,4,0.167,0.042,12.0,524.0,0.029
2023,3920405,Gedeon Kalulu Kyatengwa,Congo DR,2,0.058,0.029,2.0,182.0,0.029
2023,3893800,Barbara Bonansea,Italy Women's,1,0.031,0.031,2.0,96.0,0.029
2022/2023,3837771,Abdu Conté,Troyes,2,0.046,0.023,10.0,142.0,0.029
2023,3920417,Nene Dorgeles,Mali,2,0.059,0.03,4.0,186.0,0.029
